region,year,age,deaths,rate,age_population_est
강원도,1996,40 - 44세,27.0,50.6,53359.68379446641
강원도,1996,45 - 49세,21.0,57.7,36395.14731369151
강원도,1996,50 - 54세,17.0,42.7,39812.646370023416
강원도,1996,55 - 59세,22.0,54.5,40366.97247706422
강원도,1996,60 - 64세,13.0,48.5,26804.123711340206
강원도,1997,40 - 44세,25.0,43.2,57870.37037037037
강원도,1997,45 - 49세,19.0,51.4,36964.980544747086
강원도,1997,50 - 54세,21.0,54.7,38391.22486288848
강원도,1997,55 - 59세,14.0,34.2,40935.67251461988
강원도,1997,60 - 64세,12.0,40.3,29776.674937965265
강원도,1998,40 - 44세,35.0,56.6,61837.45583038869
강원도,1998,45 - 49세,30.0,76.8,39062.5
강원도,1998,50 - 54세,35.0,93.0,37634.408602150535
강원도,1998,55 - 59세,29.0,70.5,41134.75177304964
강원도,1998,60 - 64세,27.0,83.0,32530.12048192771
강원도,1999,40 - 44세,39.0,59.4,65656.56565656565
강원도,1999,45 - 49세,28.0,67.0,41791.0447761194
강원도,1999,50 - 54세,14.0,37.6,37234.04255319149
강원도,1999,55 - 59세,18.0,44.7,40268.45637583893
강원도,1999,60 - 64세,21.0,60.0,35000.0
강원도,2000,40 - 44세,24.0,35.1,68376.06837606838
강원도,2000,45 - 49세,16.0,34.3,46647.23032069971
강원도,2000,50 - 54세,17.0,46.4,36637.93103448276
강원도,2000,55 - 59세,25.0,63.9,39123.63067292645
강원도,2000,60 - 64세,18.0,49.1,36659.87780040733
강원도,2001,40 - 44세,32.0,45.1,70953.43680709534
강원도,2001,45 - 49세,27.0,51.5,52427.18446601942
강원도,2001,50 - 54세,22.0,61.9,35541.19547657512
강원도,2001,55 - 59세,22.0,58.0,37931.034482758616
강원도,2001,60 - 64세,34.0,90.5,37569.06077348066
강원도,2002,40 - 44세,39.0,54.2,71955.71955719557
강원도,2002,45 - 49세,37.0,65.0,56923.07692307692
강원도,2002,50 - 54세,34.0,94.0,36170.21276595745
강원도,2002,55 - 59세,22.0,60.0,36666.666666666664
강원도,2002,60 - 64세,21.0,54.6,38461.53846153846
강원도,2003,40 - 44세,46.0,64.8,70987.65432098765
강원도,2003,45 - 49세,36.0,59.7,60301.507537688434
강원도,2003,50 - 54세,26.0,68.1,38179.148311306904
강원도,2003,55 - 59세,37.0,102.9,35957.24003887269
강원도,2003,60 - 64세,48.0,124.0,38709.67741935484
강원도,2004,40 - 44세,43.0,62.1,69243.15619967793
강원도,2004,45 - 49세,43.0,67.4,63798.21958456973
강원도,2004,50 - 54세,32.0,78.5,40764.331210191085
강원도,2004,55 - 59세,30.0,84.1,35671.8192627824
강원도,2004,60 - 64세,33.0,87.1,37887.48564867968
강원도,2005,40 - 44세,43.0,64.3,66874.02799377916
강원도,2005,45 - 49세,39.0,58.7,66439.52299829642
강원도,2005,50 - 54세,29.0,63.8,45454.545454545456
강원도,2005,55 - 59세,32.0,90.8,35242.29074889868
강원도,2005,60 - 64세,40.0,108.5,36866.35944700461
강원도,2006,40 - 44세,30.0,46.5,64516.12903225806
강원도,2006,45 - 49세,46.0,66.8,68862.2754491018
강원도,2006,50 - 54세,35.0,68.3,51244.50951683749
강원도,2006,55 - 59세,25.0,72.8,34340.65934065934
강원도,2006,60 - 64세,32.0,89.2,35874.439461883405
강원도,2007,40 - 44세,29.0,46.1,62906.72451193058
강원도,2007,45 - 49세,42.0,59.9,70116.86143572621
강원도,2007,50 - 54세,33.0,59.2,55743.24324324325
강원도,2007,55 - 59세,37.0,104.9,35271.68732125834
강원도,2007,60 - 64세,35.0,99.8,35070.14028056112
강원도,2008,40 - 44세,25.0,39.7,62972.292191435765
강원도,2008,45 - 49세,29.0,41.5,69879.51807228915
강원도,2008,50 - 54세,45.0,75.4,59681.69761273209
강원도,2008,55 - 59세,26.0,69.2,37572.25433526011
강원도,2008,60 - 64세,25.0,71.6,34916.201117318444
강원도,2009,40 - 44세,28.0,43.4,64516.12903225806
강원도,2009,45 - 49세,42.0,61.0,68852.45901639345
강원도,2009,50 - 54세,53.0,83.2,63701.92307692307
강원도,2009,55 - 59세,37.0,91.4,40481.40043763676
강원도,2009,60 - 64세,33.0,94.1,35069.075451647186
강원도,2010,40 - 44세,32.0,48.7,65708.41889117043
강원도,2010,45 - 49세,52.0,77.7,66924.06692406692
강원도,2010,50 - 54세,48.0,72.1,66574.2024965326
강원도,2010,55 - 59세,37.0,81.6,45343.137254901965
강원도,2010,60 - 64세,39.0,111.9,34852.546916890074
강원도,2011,40 - 44세,39.0,58.6,66552.9010238908
강원도,2011,45 - 49세,48.0,73.8,65040.650406504064
강원도,2011,50 - 54세,51.0,73.6,69293.47826086957
강원도,2011,55 - 59세,42.0,81.9,51282.051282051274
강원도,2011,60 - 64세,40.0,117.0,34188.03418803419
강원도,2012,40 - 44세,24.0,35.8,67039.1061452514
강원도,2012,45 - 49세,43.0,67.7,63515.509601181686
강원도,2012,50 - 54세,41.0,57.9,70811.74438687392
강원도,2012,55 - 59세,32.0,57.2,55944.05594405594
강원도,2012,60 - 64세,39.0,110.6,35262.2061482821
강원도,2013,40 - 44세,38.0,57.0,66666.66666666666
강원도,2013,45 - 49세,36.0,56.6,63604.24028268551
강원도,2013,50 - 54세,41.0,58.0,70689.6551724138
강원도,2013,55 - 59세,40.0,66.8,59880.239520958086
강원도,2013,60 - 64세,38.0,100.8,37698.4126984127
강원도,2014,40 - 44세,46.0,70.5,65248.22695035461
강원도,2014,45 - 49세,41.0,63.0,65079.36507936508
강원도,2014,50 - 54세,39.0,56.0,69642.85714285714
강원도,2014,55 - 59세,52.0,81.5,63803.68098159509
강원도,2014,60 - 64세,29.0,71.2,40730.33707865168
강원도,2015,40 - 44세,34.0,53.7,63314.7113594041
강원도,2015,45 - 49세,47.0,70.9,66290.55007052186
강원도,2015,50 - 54세,45.0,66.4,67771.0843373494
강원도,2015,55 - 59세,51.0,76.2,66929.13385826771
강원도,2015,60 - 64세,34.0,74.4,45698.92473118279
강원도,2016,40 - 44세,27.0,44.5,60674.15730337079
강원도,2016,45 - 49세,37.0,55.2,67028.98550724637
강원도,2016,50 - 54세,51.0,77.3,65976.71410090556
강원도,2016,55 - 59세,40.0,57.2,69930.06993006992
강원도,2016,60 - 64세,35.0,67.5,51851.85185185185
강원도,2017,40 - 44세,19.0,32.8,57926.82926829269
강원도,2017,45 - 49세,33.0,48.9,67484.66257668711
강원도,2017,50 - 54세,34.0,52.7,64516.12903225806
강원도,2017,55 - 59세,49.0,68.2,71847.50733137829
강원도,2017,60 - 64세,39.0,68.7,56768.55895196507
강원도,2018,40 - 44세,42.0,76.5,54901.96078431373
강원도,2018,45 - 49세,30.0,44.7,67114.09395973153
강원도,2018,50 - 54세,35.0,54.2,64575.645756457554
강원도,2018,55 - 59세,38.0,52.8,71969.69696969698
강원도,2018,60 - 64세,29.0,47.6,60924.36974789915
강원도,2019,40 - 44세,25.0,47.7,52410.90146750523
강원도,2019,45 - 49세,41.0,62.4,65705.1282051282
강원도,2019,50 - 54세,37.0,56.1,65953.6541889483
강원도,2019,55 - 59세,53.0,74.7,70950.46854082998
강원도,2019,60 - 64세,35.0,53.8,65055.762081784385
강원도,2020,40 - 44세,25.0,48.5,51546.391752577314
강원도,2020,45 - 49세,38.0,59.6,63758.38926174496
강원도,2020,50 - 54세,34.0,50.6,67193.67588932806
강원도,2020,55 - 59세,38.0,54.8,69343.06569343066
강원도,2020,60 - 64세,36.0,52.5,68571.42857142857
강원도,2021,40 - 44세,29.0,56.1,51693.40463458111
강원도,2021,45 - 49세,35.0,57.2,61188.81118881119
강원도,2021,50 - 54세,27.0,39.5,68354.43037974683
강원도,2021,55 - 59세,35.0,51.8,67567.56756756756
강원도,2021,60 - 64세,35.0,48.7,71868.58316221766
강원도,2022,40 - 44세,20.0,38.4,52083.333333333336
강원도,2022,45 - 49세,41.0,70.2,58404.558404558404
강원도,2022,50 - 54세,36.0,52.3,68833.65200764818
강원도,2022,55 - 59세,43.0,65.0,66153.84615384616
강원도,2022,60 - 64세,44.0,59.4,74074.07407407409
강원도,2023,40 - 44세,25.0,48.0,52083.333333333336
강원도,2023,45 - 49세,27.0,48.7,55441.47843942505
강원도,2023,50 - 54세,40.0,58.6,68259.385665529
강원도,2023,55 - 59세,39.0,58.9,66213.92190152801
강원도,2023,60 - 64세,40.0,54.0,74074.07407407407
강원도,2024,40 - 44세,26.0,51.4,50583.65758754864
강원도,2024,45 - 49세,32.0,60.5,52892.561983471074
강원도,2024,50 - 54세,41.0,61.5,66666.66666666666
강원도,2024,55 - 59세,49.0,72.7,67400.27510316369
강원도,2024,60 - 64세,37.0,50.8,72834.64566929135
경기도,1996,40 - 44세,74.0,25.1,294820.7171314741
경기도,1996,45 - 49세,44.0,23.4,188034.18803418806
경기도,1996,50 - 54세,44.0,28.9,152249.13494809688
경기도,1996,55 - 59세,44.0,33.0,133333.3333333333
경기도,1996,60 - 64세,52.0,53.3,97560.9756097561
경기도,1997,40 - 44세,72.0,21.8,330275.2293577981
경기도,1997,45 - 49세,55.0,27.4,200729.9270072993
경기도,1997,50 - 54세,59.0,37.2,158602.1505376344
경기도,1997,55 - 59세,58.0,40.4,143564.35643564357
경기도,1997,60 - 64세,44.0,41.0,107317.07317073172
경기도,1998,40 - 44세,126.0,34.5,365217.3913043478
경기도,1998,45 - 49세,97.0,44.9,216035.6347438753
경기도,1998,50 - 54세,86.0,51.6,166666.66666666666
경기도,1998,55 - 59세,78.0,51.7,150870.40618955513
경기도,1998,60 - 64세,72.0,62.4,115384.61538461539
경기도,1999,40 - 44세,92.0,22.9,401746.72489082976
경기도,1999,45 - 49세,87.0,37.3,233243.96782841824
경기도,1999,50 - 54세,56.0,31.6,177215.18987341772
경기도,1999,55 - 59세,57.0,37.3,152815.01340482576
경기도,1999,60 - 64세,66.0,53.7,122905.0279329609
경기도,2000,40 - 44세,96.0,22.0,436363.63636363635
경기도,2000,45 - 49세,83.0,31.6,262658.22784810123
경기도,2000,50 - 54세,66.0,35.0,188571.42857142858
경기도,2000,55 - 59세,67.0,43.2,155092.59259259258
경기도,2000,60 - 64세,55.0,42.6,129107.98122065728
경기도,2001,40 - 44세,106.0,22.4,473214.28571428574
경기도,2001,45 - 49세,96.0,32.0,300000.0
경기도,2001,50 - 54세,72.0,36.6,196721.31147540984
경기도,2001,55 - 59세,66.0,41.3,159806.29539951574
경기도,2001,60 - 64세,71.0,52.1,136276.39155470248
경기도,2002,40 - 44세,140.0,27.7,505415.1624548736
경기도,2002,45 - 49세,122.0,36.4,335164.83516483515
경기도,2002,50 - 54세,97.0,46.3,209503.23974082075
경기도,2002,55 - 59세,78.0,46.9,166311.30063965885
경기도,2002,60 - 64세,102.0,68.8,148255.81395348837
경기도,2003,40 - 44세,173.0,32.9,525835.8662613982
경기도,2003,45 - 49세,168.0,45.3,370860.9271523179
경기도,2003,50 - 54세,105.0,46.4,226293.10344827588
경기도,2003,55 - 59세,107.0,60.7,176276.77100494233
경기도,2003,60 - 64세,109.0,68.9,158200.29027576197
경기도,2004,40 - 44세,194.0,36.2,535911.6022099447
경기도,2004,45 - 49세,176.0,43.0,409302.32558139536
경기도,2004,50 - 54세,141.0,57.6,244791.66666666666
경기도,2004,55 - 59세,114.0,60.5,188429.7520661157
경기도,2004,60 - 64세,141.0,87.2,161697.24770642203
경기도,2005,40 - 44세,176.0,32.6,539877.3006134969
경기도,2005,45 - 49세,196.0,44.1,444444.44444444444
경기도,2005,50 - 54세,146.0,53.3,273921.20075046906
경기도,2005,55 - 59세,113.0,56.5,200000.0
경기도,2005,60 - 64세,166.0,101.0,164356.43564356436
경기도,2006,40 - 44세,137.0,25.5,537254.9019607842
경기도,2006,45 - 49세,193.0,40.2,480099.5024875622
경기도,2006,50 - 54세,153.0,49.4,309716.5991902834
경기도,2006,55 - 59세,117.0,56.5,207079.64601769912
경기도,2006,60 - 64세,123.0,73.3,167803.54706684858
경기도,2007,40 - 44세,150.0,28.2,531914.8936170213
경기도,2007,45 - 49세,173.0,33.9,510324.4837758112
경기도,2007,50 - 54세,128.0,37.4,342245.9893048128
경기도,2007,55 - 59세,90.0,41.5,216867.46987951806
경기도,2007,60 - 64세,121.0,70.3,172119.4879089616
경기도,2008,40 - 44세,168.0,31.1,540192.926045016
경기도,2008,45 - 49세,215.0,40.8,526960.7843137255
경기도,2008,50 - 54세,177.0,47.2,374999.99999999994
경기도,2008,55 - 59세,133.0,57.5,231304.34782608695
경기도,2008,60 - 64세,99.0,54.8,180656.93430656934
경기도,2009,40 - 44세,230.0,41.5,554216.8674698794
경기도,2009,45 - 49세,241.0,45.0,535555.5555555555
경기도,2009,50 - 54세,265.0,64.3,412130.6376360809
경기도,2009,55 - 59세,173.0,69.6,248563.2183908046
경기도,2009,60 - 64세,147.0,76.4,192408.37696335078
경기도,2010,40 - 44세,223.0,39.3,567430.0254452927
경기도,2010,45 - 49세,264.0,49.0,538775.5102040817
경기도,2010,50 - 54세,245.0,54.8,447080.291970803
경기도,2010,55 - 59세,192.0,69.4,276657.06051873195
경기도,2010,60 - 64세,143.0,70.3,203413.94025604552
경기도,2011,40 - 44세,246.0,42.2,582938.3886255923
경기도,2011,45 - 49세,264.0,49.2,536585.3658536585
경기도,2011,50 - 54세,285.0,59.3,480607.08263069147
경기도,2011,55 - 59세,209.0,66.9,312406.576980568
경기도,2011,60 - 64세,159.0,75.7,210039.63011889035
경기도,2012,40 - 44세,232.0,38.8,597938.1443298969
경기도,2012,45 - 49세,247.0,46.4,532327.5862068966
경기도,2012,50 - 54세,252.0,49.5,509090.90909090906
경기도,2012,55 - 59세,203.0,59.1,343485.6175972927
경기도,2012,60 - 64세,144.0,65.8,218844.98480243163
경기도,2013,40 - 44세,236.0,39.1,603580.5626598465
경기도,2013,45 - 49세,283.0,52.6,538022.8136882129
경기도,2013,50 - 54세,309.0,59.0,523728.81355932204
경기도,2013,55 - 59세,223.0,59.5,374789.91596638656
경기도,2013,60 - 64세,158.0,68.1,232011.74743024967
경기도,2014,40 - 44세,242.0,40.3,600496.2779156328
경기도,2014,45 - 49세,253.0,45.8,552401.7467248909
경기도,2014,50 - 54세,296.0,55.7,531418.3123877918
경기도,2014,55 - 59세,238.0,58.1,409638.5542168675
경기도,2014,60 - 64세,162.0,65.4,247706.42201834862
경기도,2015,40 - 44세,214.0,36.3,589531.6804407714
경기도,2015,45 - 49세,234.0,41.5,563855.421686747
경기도,2015,50 - 54세,285.0,53.4,533707.8651685393
경기도,2015,55 - 59세,228.0,51.6,441860.4651162791
경기도,2015,60 - 64세,160.0,58.2,274914.08934707905
경기도,2016,40 - 44세,201.0,35.1,572649.5726495726
경기도,2016,45 - 49세,245.0,42.2,580568.7203791469
경기도,2016,50 - 54세,229.0,43.1,531322.5058004641
경기도,2016,55 - 59세,193.0,40.6,475369.45812807884
경기도,2016,60 - 64세,178.0,57.4,310104.52961672476
경기도,2017,40 - 44세,172.0,30.9,556634.3042071197
경기도,2017,45 - 49세,252.0,42.1,598574.8218527315
경기도,2017,50 - 54세,221.0,41.8,528708.1339712918
경기도,2017,55 - 59세,211.0,41.8,504784.68899521534
경기도,2017,60 - 64세,145.0,42.4,341981.13207547175
경기도,2018,40 - 44세,182.0,33.4,544910.1796407186
경기도,2018,45 - 49세,278.0,45.7,608315.0984682713
경기도,2018,50 - 54세,249.0,46.3,537796.9762419006
경기도,2018,55 - 59세,248.0,47.5,522105.2631578948
경기도,2018,60 - 64세,179.0,47.9,373695.1983298539
경기도,2019,40 - 44세,194.0,36.0,538888.8888888889
경기도,2019,45 - 49세,261.0,42.7,611241.2177985947
경기도,2019,50 - 54세,249.0,44.9,554565.7015590201
경기도,2019,55 - 59세,269.0,50.6,531620.5533596838
경기도,2019,60 - 64세,207.0,50.5,409900.9900990099
경기도,2020,40 - 44세,184.0,33.6,547619.0476190476
경기도,2020,45 - 49세,240.0,39.6,606060.6060606061
경기도,2020,50 - 54세,219.0,38.4,570312.5
경기도,2020,55 - 59세,240.0,44.7,536912.7516778522
경기도,2020,60 - 64세,185.0,41.7,443645.0839328537
경기도,2021,40 - 44세,174.0,30.8,564935.0649350649
경기도,2021,45 - 49세,195.0,32.9,592705.1671732523
경기도,2021,50 - 54세,219.0,37.0,591891.891891892
경기도,2021,55 - 59세,202.0,37.6,537234.0425531915
경기도,2021,60 - 64세,202.0,42.3,477541.37115839246
경기도,2022,40 - 44세,192.0,33.1,580060.422960725
경기도,2022,45 - 49세,206.0,35.7,577030.81232493
경기도,2022,50 - 54세,213.0,34.9,610315.1862464184
경기도,2022,55 - 59세,215.0,40.2,534825.8706467662
경기도,2022,60 - 64세,190.0,37.7,503978.77984084876
경기도,2023,40 - 44세,208.0,35.3,589235.1274787536
경기도,2023,45 - 49세,227.0,40.5,560493.8271604938
경기도,2023,50 - 54세,283.0,45.8,617903.9301310044
경기도,2023,55 - 59세,249.0,46.1,540130.1518438178
경기도,2023,60 - 64세,259.0,50.0,518000.0
경기도,2024,40 - 44세,258.0,44.3,582392.7765237021
경기도,2024,45 - 49세,333.0,60.5,550413.2231404958
경기도,2024,50 - 54세,342.0,55.5,616216.2162162162
경기도,2024,55 - 59세,293.0,52.8,554924.2424242424
경기도,2024,60 - 64세,274.0,52.2,524904.214559387
경상남도,1996,40 - 44세,35.0,24.6,142276.42276422764
경상남도,1996,45 - 49세,28.0,27.2,102941.17647058825
경상남도,1996,50 - 54세,26.0,32.6,79754.60122699387
경상남도,1996,55 - 59세,26.0,35.2,73863.63636363635
경상남도,1996,60 - 64세,18.0,31.5,57142.85714285714
경상남도,1997,40 - 44세,36.0,32.5,110769.23076923078
경상남도,1997,45 - 49세,37.0,45.6,81140.35087719298
경상남도,1997,50 - 54세,18.0,29.2,61643.83561643836
경상남도,1997,55 - 59세,18.0,28.7,62717.77003484321
경상남도,1997,60 - 64세,20.0,39.2,51020.40816326531
경상남도,1998,40 - 44세,63.0,53.1,118644.06779661016
경상남도,1998,45 - 49세,57.0,68.0,83823.52941176471
경상남도,1998,50 - 54세,37.0,58.3,63464.83704974272
경상남도,1998,55 - 59세,58.0,90.8,63876.651982378855
경상남도,1998,60 - 64세,40.0,75.8,52770.44854881267
경상남도,1999,40 - 44세,48.0,38.0,126315.7894736842
경상남도,1999,45 - 49세,36.0,41.4,86956.52173913043
경상남도,1999,50 - 54세,33.0,49.1,67209.77596741344
경상남도,1999,55 - 59세,33.0,52.2,63218.3908045977
경상남도,1999,60 - 64세,25.0,45.9,54466.23093681917
경상남도,2000,40 - 44세,47.0,35.3,133144.4759206799
경상남도,2000,45 - 49세,33.0,35.3,93484.4192634561
경상남도,2000,50 - 54세,35.0,48.9,71574.64212678936
경상남도,2000,55 - 59세,28.0,45.6,61403.508771929824
경상남도,2000,60 - 64세,31.0,55.8,55555.555555555555
경상남도,2001,40 - 44세,40.0,28.5,140350.87719298244
경상남도,2001,45 - 49세,31.0,30.6,101307.18954248365
경상남도,2001,50 - 54세,34.0,45.1,75388.0266075388
경상남도,2001,55 - 59세,36.0,60.4,59602.64900662252
경상남도,2001,60 - 64세,32.0,56.5,56637.16814159292
경상남도,2002,40 - 44세,51.0,34.9,146131.80515759313
경상남도,2002,45 - 49세,35.0,32.4,108024.6913580247
경상남도,2002,50 - 54세,46.0,58.1,79173.83820998279
경상남도,2002,55 - 59세,32.0,54.0,59259.259259259255
경상남도,2002,60 - 64세,42.0,71.7,58577.40585774058
경상남도,2003,40 - 44세,69.0,46.6,148068.669527897
경상남도,2003,45 - 49세,66.0,57.0,115789.47368421053
경상남도,2003,50 - 54세,51.0,62.1,82125.6038647343
경상남도,2003,55 - 59세,52.0,84.7,61393.152302243216
경상남도,2003,60 - 64세,42.0,69.9,60085.836909871236
경상남도,2004,40 - 44세,56.0,38.2,146596.85863874346
경상남도,2004,45 - 49세,86.0,69.6,123563.21839080461
경상남도,2004,50 - 54세,47.0,55.1,85299.4555353902
경상남도,2004,55 - 59세,59.0,90.4,65265.486725663715
경상남도,2004,60 - 64세,53.0,88.5,59887.00564971752
경상남도,2005,40 - 44세,62.0,43.1,143851.50812064964
경상남도,2005,45 - 49세,71.0,54.2,130996.30996309963
경상남도,2005,50 - 54세,46.0,49.9,92184.36873747496
경상남도,2005,55 - 59세,36.0,51.7,69632.49516441005
경상남도,2005,60 - 64세,49.0,83.7,58542.41338112306
경상남도,2006,40 - 44세,51.0,36.1,141274.2382271468
경상남도,2006,45 - 49세,59.0,42.5,138823.5294117647
경상남도,2006,50 - 54세,67.0,66.9,100149.47683109116
경상남도,2006,55 - 59세,47.0,63.8,73667.71159874609
경상남도,2006,60 - 64세,33.0,57.6,57291.666666666664
경상남도,2007,40 - 44세,53.0,38.1,139107.61154855642
경상남도,2007,45 - 49세,62.0,42.8,144859.81308411216
경상남도,2007,50 - 54세,57.0,53.0,107547.16981132075
경상남도,2007,55 - 59세,52.0,67.0,77611.94029850747
경상남도,2007,60 - 64세,41.0,71.6,57262.569832402245
경상남도,2008,40 - 44세,55.0,39.0,141025.64102564103
경상남도,2008,45 - 49세,63.0,42.7,147540.98360655736
경상남도,2008,50 - 54세,59.0,51.1,115459.88258317026
경상남도,2008,55 - 59세,44.0,54.4,80882.35294117648
경상남도,2008,60 - 64세,49.0,82.0,59756.097560975606
경상남도,2009,40 - 44세,68.0,46.6,145922.7467811159
경상남도,2009,45 - 49세,87.0,59.2,146959.45945945944
경상남도,2009,50 - 54세,76.0,61.4,123778.50162866451
경상남도,2009,55 - 59세,46.0,54.3,84714.54880294659
경상남도,2009,60 - 64세,52.0,81.3,63960.639606396064
경상남도,2010,40 - 44세,68.0,45.5,149450.54945054944
경상남도,2010,45 - 49세,76.0,52.6,144486.69201520912
경상남도,2010,50 - 54세,66.0,50.2,131474.10358565737
경상남도,2010,55 - 59세,65.0,70.9,91678.42031029618
경상남도,2010,60 - 64세,58.0,84.7,68476.97756788666
경상남도,2011,40 - 44세,76.0,50.1,151696.60678642715
경상남도,2011,45 - 49세,76.0,53.6,141791.04477611938
