year,코드,시도,시군구,지역,CHS_No,아토피피부염의사진단률_청소년,알레르기비염의사진단률_청소년,천식의사진단률_청소년,주관적 건강인지율_남성노인_조율,주관적 건강인지율_남성노인_표준화,주관적 건강인지율_여성노인_조율,주관적 건강인지율_여성노인_표준화,노인학대_신고접수 건수,노인인구 천명당 노인학대 신고접수 비율,노인교통사고_사고건수,노인교통사고_사망자수,노인교통사고_부상자수,노인교통사고_중상자수,노인운전자교통사고_사고건수,노인운전자교통사고_사망자수,노인운전자교통사고_부상자수,노인운전자교통사고_중상자수,의사수,치과의사수,한의사수,사회복지사수,보건소인력_의사,보건소인력_치과의사,보건소인력_한의사,노인장기요양시설_의사,노인장기요양시설_간호사,노인장기요양시설_간호조무사,노인장기요양시설_치과위생사,노인장기요양시설_물리작업치료사,노인장기요양시설_요양보호사,노인장기요양시설_영양사,노인장기요양시설_사회복지사,인구천명당의료기관종사의사수,정신건강의학과전문의,노인장기요양_기관수,노인장기요양_정원,노인장기요양_시설_기관수,노인장기요양_시설_정원,노인장기요양_재가_기관수,노인장기요양_재가_정원,의원_정신건강의학과,응급실_지역응급의료기관,응급실_응급의료기관외응급실운영기관,병상수_계,일반입원실_병상수,정신과폐쇄_병상수,중환자실_병상수,격리병실_병상수,무균치료_병상수,병원급이상_분만실병상수,병원급이상_신생아실_병상수,병원급이상_수술실_병상수,병원급이상_회복실_병상수,병원급이상_응급실_병상수,병원급이상_인공신장실_병상수,병원급이상_물리치료실_병상수,의료기관진료실인원_전체,의료기관진료비_전체,의료기관진료실인원_입원,의료기관진료비_입원,의료기관진료실인원_외래,의료기관진료비_외래,구강보건_노인의치 보철사업 실적,구강보건_노인의치 보철사업_수혜자수,노인인구수,고령인구비율,독거노인비율,인구밀도,총가구수_65세이상,일인가구수_65세이상,일인가구율_65세이상가구,독거노인가구비율,국민기초생활수급자수,재정자주도,재정자립도,일반회계중사회복지예산비중,실업률,국민연금_지역가입자_소득신고자수,교원1인당학생수,노인천명당노인여가복지시설수,인구십만명당사회복지시설수,구조구급대원1인당담당주민수,소방공무원1인당담당주민수,미세먼지연간환경기준초과지역인구밀도,기초생활수급자수율,근력운동실천율_노인_조율,근력운동실천율_노인_표준화율,가구소득(월300만원이상비율),"실업률(지역사회건강조사,2017)",주민1인당생활폐기물배출량,인구천명당의료기관병상수,보건및사회복지사업종사자비율,보건업및사회복지서비스업종사자수,보건및사회복지사업체비율,보건업및사회복지서비스업사업체수,아토피피부염의사진단율_청소년,알레르기비염의사진단율_청소년,천식의사진단율_청소년,저작불편호소율(65세이상)_조율,저작불편호소율(65세이상)_표준화율,일반입원실병상수,정신과폐쇄병상수,중환자실병상수,격리병실병상수,무균치료실병상수,특수진료실_분만실 병상수,특수진료실_신생아실 병상수,특수진료실_수술실 병상수,특수진료실_회복실 병상수,특수진료실_응급실 병상수,특수진료실_인공신장실 병상수,특수진료실_물리치료실 병상수,1인가구수,1인가구수_20-44세,1인가구수_45-64세,1인가구수_65세이상,1인가구율_전체,1인가구율_20-44세가구,1인가구율_45-64세가구,1인가구율_65세이상가구,국민기초생활보장수급자,보건업및사회복지사업체수,인구10만명당사회복지시설수,국민기초생활수급자수율,노인장기요양시설의사,노인장기요양시설간호사,노인장기요양시설간호조무사,노인장기요양시설물리-작업치료사,노인장기요양시설-치과위생사,노인장기요양시설요양보호사,노인장기요양시설영양사,노인장기요양시설사회복지사,일인가구_65세이상,일인가구율_65세이상,아토피피부염 의사진단율_청소년,알레르기비염 의사진단율_청소년,천식 의사진단율_청소년,노인학대 신고접수 건수,노인천명당 노인학대 신고접수 비율,노인운전자 교통사고_사고건수,노인운전자 교통사고_사망자수,노인운전자 교통사고_부상자수,노인운전자 교통사고_중상자수,사회적거리두기또는생활속거리두기실천율건강_조율,사회적거리두기또는생활속거리두기실천율건_표준화율,의사 수,치과의사 수,한의사 수,사회복지사 사,노인장기요양시설_물리-작업치료사,인구천명당 의료기관 종사 의사수,응급실_응급의료기관외 응급실 운영기관,무균치료실_병상수,특수진료실_분만실병상수,특수진료실_신생아실병상수,특수진료실_수술실병상수,특수진료실_회복실병상수,특수진료실_응급실병상수,특수진료실_인공신장실병상수,특수진료실_물리치료실병상수,인구 천명당 의료기관병상수,의료기관진료실인원 _입원,총가구수_65세 이상,1인가구수_65세 이상,1인가구율_65세 이상 가구,일반회계 중 사회복지 예산 비중,보건 및 사회복지 사업체 종사자 비율,보건 및 사회복지 사업체 종사자 수,보건 및 사회복지 사업체 비율,보건 및 사회복지 사업체 수,구조구급대원 1인당 담당 주민수,소방공무원 1인당 담당주민수,주민1인당 생활폐기물 배출량,저작불편 호소율(65세 이상)_조율,저작불편 호소율(65세 이상)_표준화율,사회적 거리두기 실천율_조율,사회적 거리두기 실천율_표준화율,소방공무원 1인당 담당 주민수,사회복지사 수,인구천명당 의료기관 병상수,1인가구율_20-44세 가구,1인가구율_45-64세 가구,인구10만명당 사회복지시설수,1인당 생활권 도시림 면적,1인당 도시림 면적,국민기초생활보장수급자수율
2022,33000,충청북도,충청북도,충청북도,,,,,,,,,,,1490.0,67.0,1666.0,617.0,,,,,,,,,21.0,22.0,16.0,121.0,127.0,736.0,1.0,,18990.0,41.0,1436.0,,111,1051,19594,325.0,11216.0,726.0,8378.0,32,9.0,6.0,21383.0,17160.0,3214.0,322.0,246.0,,,,,,,,,,2950318977.0,,905715461.0,,2044603515.0,,,316939,19.9,23.151142648900894,219.0,,,,10.409809551913561,,72.0,34.7,,2.5,110268,14.39,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,157.0,208.0,321.0,344.0,1013.0,6306.0,260948.0,102018.0,83608.0,,37.021042357107184,,,,78709.0,,,,,,,,,,,,,,21.3,32.9,5.7,,,1397.0,35.0,2084.0,465.0,,,2542.0,700.0,642.0,,116.0,2.4,,4.0,,,,,,,,,,185516.0,73375.0,39.55184458483365,23.14219710339541,0.09016598697860771,75615.0,0.0273131194270585,5385.0,1698.7,,1.5,32.5,30.6,,,561.0,127.0,13.4,47.18315396106689,27.77010150395919,26.5,,,4.93
2022,34000,충청남도,충청남도,충청남도,,,,,,,,,,,1772.0,121.0,1976.0,864.0,,,,,,,,,52.0,34.0,26.0,151.0,152.0,879.0,1.0,,29017.0,81.0,1992.0,,125,1424,23429,359.0,13426.0,1065.0,10003.0,31,9.0,4.0,28596.0,24723.0,2852.0,359.0,250.0,,,,,,,,,,3801013431.0,,1218193982.0,,2582819448.0,,,436895,20.6,22.705226656290414,265.0,,,,10.650761781032243,,71.1,37.0,,2.3,154577,14.92,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,244.0,278.0,473.0,348.0,1103.0,7689.0,340741.0,132023.0,106111.0,,36.5849232850532,,,,88800.0,,,,,,,,,,,,,,23.5,36.4,8.4,,,1507.0,74.0,2176.0,572.0,,,3242.0,974.0,836.0,,142.0,2.4,,0.0,,,,,,,,,,255691.0,99198.0,38.796046790853026,23.260522310931105,0.09314813679009949,101754.0,0.02723040622409285,7259.0,1623.1,,1.3,37.0,34.4,,,498.0,175.0,13.5,45.51246031280918,27.77694883131638,23.0,,,4.18
2022,35000,전라북도,전라북도,전라북도,,,,,,,,,,,1577.0,121.0,1681.0,663.0,,,,,,,,,,,,123.0,194.0,753.0,0.0,,26923.0,62.0,2003.0,,135,1450,22521,252.0,9435.0,1198.0,13086.0,50,10.0,1.0,39581.0,35873.0,2387.0,445.0,577.0,,,,,,,,,,4360506359.0,,1710758407.0,,2649747952.0,,,410619,23.2,24.31475406642167,220.0,,,,12.838313959469192,,69.8,28.1,,2.4,124005,12.87,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,206.0,303.0,432.0,436.0,1099.0,9639.0,284613.0,93301.0,88889.0,,36.59770085382162,,,,128522.0,,,,,,,,,,,,,,24.4,34.7,6.0,,,1376.0,73.0,1879.0,442.0,,,3694.0,946.0,934.0,,127.0,3.1,,14.0,,,,,,,,,,243368.0,99841.0,41.02470332993656,23.659000996138648,0.12498223880353036,99395.0,0.030039321859085928,6990.0,1493.3,,1.3,37.3,33.1,,,512.0,191.0,22.4,46.04682610970181,27.02442227768978,20.7,,,7.26
2022,36000,전라남도,전라남도,전라남도,,,,,,,,,,,2212.0,111.0,2502.0,926.0,,,,,,,,,,,,168.0,142.0,718.0,6.0,,27130.0,57.0,1963.0,,123,1366,19888,313.0,10334.0,1053.0,9554.0,24,31.0,13.0,41485.0,36627.0,3569.0,394.0,159.0,,,,,,,,,,4029376545.0,,1547185659.0,,2482190886.0,,,457481,25.2,25.64718534758821,144.0,,,,14.953386563350305,,71.6,28.3,,2.2,136391,10.94,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,168.0,309.0,410.0,512.0,1172.0,11025.0,283429.0,72241.0,92615.0,,36.121940495383264,,,,104064.0,,,,,,,,,,,,,,22.7,30.2,4.1,,,1903.0,71.0,2802.0,623.0,,,3172.0,809.0,820.0,,121.0,2.6,,12.0,,,,,,,,,,272157.0,117331.0,43.11151284001514,19.042398861152783,0.11180984209555903,96420.0,0.027796337801835328,6573.0,1327.8,,1.3,36.3,33.1,,,403.0,219.0,22.8,39.883949472196456,28.076467182227987,24.0,,,5.73
2022,37000,경상북도,경상북도,경상북도,,,,,,,,,,,2903.0,151.0,3224.0,1317.0,,,,,,,,,,,,193.0,234.0,1013.0,0.0,,38112.0,118.0,2726.0,,175,1938,31077,426.0,15850.0,1512.0,15227.0,30,22.0,7.0,43561.0,35350.0,6431.0,501.0,154.0,,,,,,,,,,4510898147.0,,1479564024.0,,3031334123.0,,,618275,23.8,24.691278152925477,138.0,,,,13.089189286516575,,73.5,30.0,,2.5,187965,13.74,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,330.0,364.0,570.0,524.0,1283.0,8919.0,430969.0,136662.0,138283.0,,36.95162333041243,,,,147353.0,,,,,,,,,,,,,,20.5,33.6,6.5,,,2560.0,109.0,3607.0,999.0,,,3615.0,978.0,1031.0,,183.0,2.2,,0.0,,,,,,,,,,372379.0,152660.0,40.99586711388129,20.620567329830923,0.10364554586818756,130136.0,0.025783434750777132,8593.0,1469.2,,1.4,36.4,34.0,,,468.0,262.0,16.8,45.97188442946383,28.043089864512716,22.2,,,5.67
2022,38000,경상남도,경상남도,경상남도,,,,,,,,,,,2468.0,138.0,2663.0,1237.0,,,,,,,,,43.0,46.0,28.0,160.0,249.0,789.0,1.0,,43239.0,98.0,2558.0,,243,1875,24682,251.0,11669.0,1624.0,13013.0,57,27.0,15.0,64050.0,54045.0,8003.0,579.0,313.0,,,,,,,,,,6959125902.0,,2664249250.0,,4294876652.0,,,638801,19.5,24.45534681379647,312.0,,,,11.217873227785564,,69.8,37.5,,3.3,242560,13.02,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,526.0,529.0,664.0,696.0,2073.0,11756.0,468772.0,144447.0,165885.0,,33.66144672441922,,,,168197.0,,,,,,,,,,,,,,22.9,36.7,4.4,,,1985.0,68.0,2726.0,803.0,,,5716.0,1459.0,1257.0,,159.0,2.6,,13.0,,,,,,,,,,382666.0,156221.0,40.824374258491744,25.196213555768605,0.10232285698596036,156520.0,0.026218320890925045,10427.0,1993.0,,1.3,32.9,31.6,,,596.0,299.0,19.5,38.82086399380788,26.107423110699816,13.4,,,5.13
2022,39000,제주특별자치도,제주특별자치도,제주특별자치도,,,,,,,,,,,718.0,22.0,775.0,271.0,,,,,,,,,8.0,8.0,7.0,58.0,115.0,174.0,0.0,,4602.0,40.0,385.0,,36,241,5770,70.0,3973.0,171.0,1797.0,19,1.0,0.0,5174.0,4487.0,379.0,179.0,87.0,,,,,,,,,,1208325250.0,,342543081.0,,865782169.0,,,115768,17.1,19.14518692557529,365.0,,,,8.023893565028509,,70.5,37.1,,2.1,62534,12.53,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,66.0,91.0,171.0,136.0,443.0,2331.0,92172.0,33626.0,35879.0,,33.36844963345099,,,,33491.0,,,,,,,,,,,,,,22.2,33.3,5.3,,,661.0,17.0,976.0,195.0,,,1214.0,316.0,250.0,,61.0,2.6,,6.0,,,,,,,,,,63926.0,22164.0,34.671338735412824,23.32626788116882,0.09105889475967405,29177.0,0.02346004525920236,2260.0,1863.1,,2.1,32.8,30.3,,,552.0,48.0,7.6,39.96719518862766,28.12230565440266,16.5,,,4.94
2023,00000,전국,전국,전국,,,,,,,,,,,38960.0,1240.0,43005.0,14684.0,,,,,,,,,559.0,355.0,280.0,2400.0,4385.0,15967.0,7.0,,610069.0,1229.0,39499.0,,4113,28366,437936,6269.0,246477.0,22097.0,191459.0,1592,232.0,137.0,710552.0,626514.0,54427.0,11552.0,6238.0,,,,,,,,,,121827666899.0,,43571115078.0,,78256551821.0,,,9730411,19.0,21.973450042346617,515.0,,,,9.686457189315638,,74.1,50.1,,2.7,3769862,14.14,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,1751.0,6414.0,8988.0,14570.0,8902.0,29987.0,165805.0,7829035.0,3272176.0,2370266.0,,35.4685768117095,,,,2554627.0,,,,,,,,,,,,,,21.8,37.8,5.5,,,39614.0,745.0,56067.0,11144.0,,,114699.0,28392.0,23106.0,,3264.0,3.2,,457.0,,,,,,,,,,5655260.0,2138107.0,37.807404080449,30.885328529728778,10.1,2567968.0,2.7,167755.0,2567.0,,1.2,30.1,28.7,,,777.0,4391.0,,47.02640796060227,25.19404143816535,,,,4.98
2023,11000,서울특별시,서울특별시,서울특별시,,,,,,,,,,,5731.0,71.0,6117.0,1816.0,,,,,,,,,150.0,25.0,23.0,206.0,610.0,1577.0,1.0,,105764.0,91.0,4927.0,,1161,3711,33225,488.0,16318.0,3223.0,16907.0,560,18.0,24.0,90338.0,82322.0,2954.0,2786.0,1325.0,,,,,,,,,,30000181604.0,,10647405409.0,,19352776196.0,,,1733580,18.5,19.28656306602522,15533.0,,,,8.072803676014853,,83.0,81.2,,2.7,702623,14.96,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,351.0,1044.0,2306.0,4511.0,1319.0,4903.0,26127.0,1627480.0,901962.0,378662.0,,39.29536449041314,,,,427880.0,,,,,,,,,,,,,,22.8,38.6,5.9,,,6864.0,42.0,9129.0,1569.0,,,33868.0,7484.0,5272.0,,300.0,5.0,,238.0,,,,,,,,,,991970.0,334348.0,33.705454802060544,37.089932807602075,8.4,486955.0,2.7,32286.0,4230.0,,1.1,24.3,23.2,,,1263.0,610.0,,57.69023388554978,24.068897219880984,,,,4.56
2023,21000,부산광역시,부산광역시,부산광역시,,,,,,,,,,,2259.0,50.0,2416.0,916.0,,,,,,,,,28.0,4.0,5.0,91.0,176.0,549.0,1.0,,41788.0,63.0,2386.0,,314,1495,19513,122.0,6932.0,1373.0,12581.0,139,19.0,8.0,69827.0,63245.0,4564.0,908.0,341.0,,,,,,,,,,9512971062.0,,3848989110.0,,5663981952.0,,,745199,22.6,23.421931591427256,4258.0,,,,11.935142409347895,,65.7,53.2,,3.1,218970,15.54,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,513.0,725.0,1108.0,563.0,2520.0,11779.0,532509.0,200903.0,153680.0,,36.41326199873633,,,,234657.0,,,,,,,,,,,,,,18.2,34.2,4.6,,,2356.0,27.0,3166.0,719.0,,,8460.0,1844.0,1816.0,,153.0,3.7,,26.0,,,,,,,,,,447333.0,174540.0,39.017912830039364,39.08788729106586,12.3,190746.0,2.7,10799.0,3213.0,,1.0,31.2,30.5,,,879.0,395.0,,48.19875150543878,25.841731167300324,,,,7.13
2023,22000,대구광역시,대구광역시,대구광역시,,,,,,,,,,,2146.0,40.0,2353.0,741.0,,,,,,,,,20.0,4.0,6.0,129.0,187.0,712.0,0.0,,29547.0,66.0,1933.0,,208,1482,21602,266.0,9880.0,1216.0,11722.0,78,13.0,4.0,40594.0,35531.0,3041.0,599.0,346.0,,,,,,,,,,6987124913.0,,2620667152.0,,4366457761.0,,,466338,19.6,23.37746441422316,2666.0,,,,10.551102456549218,,69.6,52.3,,3.1,163675,13.96,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,376.0,489.0,822.0,468.0,1508.0,8917.0,359048.0,133669.0,113874.0,,34.74978659321473,,,,154802.0,,,,,,,,,,,,,,21.4,38.0,6.1,,,2227.0,23.0,3070.0,539.0,,,6335.0,1401.0,1270.0,,145.0,3.8,,24.0,,,,,,,,,,281669.0,109018.0,38.70429475732154,39.503719179485394,12.8,132104.0,2.9,8135.0,2814.0,,1.2,28.6,27.6,,,797.0,235.0,,46.07385245364833,24.817585061589558,,,,6.52
2023,23000,인천광역시,인천광역시,인천광역시,,,,,,,,,,,1182.0,31.0,1234.0,410.0,,,,,,,,,15.0,9.0,9.0,162.0,238.0,1156.0,0.0,,38885.0,71.0,2409.0,,185,1785,29011,500.0,20193.0,1285.0,8818.0,60,10.0,9.0,35717.0,30893.0,3154.0,622.0,406.0,,,,,,,,,,6382692981.0,,2290553621.0,,4092139360.0,,,497057,16.6,20.62338926923874,2820.0,,,,8.252506907278242,,72.2,59.6,,3.2,233817,14.26,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,392.0,423.0,718.0,450.0,1936.0,8398.0,395278.0,158792.0,132529.0,,31.821621551996188,,,,174116.0,,,,,,,,,,,,,,22.6,35.3,4.5,,,1221.0,14.0,1616.0,312.0,,,5661.0,1377.0,1149.0,,241.0,2.7,,17.0,,,,,,,,,,280621.0,102510.0,36.52969663710129,38.19957917413921,12.0,150562.0,2.7,8626.0,3025.0,,1.4,30.8,29.8,,,880.0,290.0,,40.024197207239,23.531260431388983,,,,5.81
2023,24000,광주광역시,광주광역시,광주광역시,,,,,,,,,,,1162.0,18.0,1284.0,269.0,,,,,,,,,8.0,4.0,5.0,43.0,219.0,325.0,0.0,,22647.0,17.0,1201.0,,116,921,10651,101.0,3927.0,820.0,6724.0,46,15.0,4.0,39172.0,36604.0,1285.0,405.0,219.0,,,,,,,,,,4244428895.0,,1899036649.0,,2345392246.0,,,233878,16.5,23.965058705820983,2921.0,,,,8.930659876800902,,68.9,46.2,,2.5,100863,14.81,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,132.0,350.0,437.0,403.0,987.0,6619.0,228970.0,100376.0,70914.0,,36.483312672681095,,,,96473.0,,,,,,,,,,,,,,23.1,37.2,5.2,,,1303.0,9.0,1917.0,178.0,,,3783.0,1067.0,702.0,,55.0,3.9,,3.0,,,,,,,,,,141854.0,56049.0,39.51175151916759,38.144504198106304,13.8,93458.0,3.2,5496.0,3308.0,,1.0,33.6,31.8,,,877.0,170.0,,48.15582421800038,25.737212872598725,,,,6.8
2023,25000,대전광역시,대전광역시,대전광역시,,,,,,,,,,,1241.0,33.0,1360.0,391.0,,,,,,,,,6.0,0.0,1.0,94.0,174.0,501.0,0.0,,19233.0,57.0,1117.0,,139,888,14101,156.0,7873.0,732.0,6228.0,67,3.0,4.0,22650.0,20739.0,1209.0,425.0,69.0,,,,,,,,,,3850849810.0,,1419829557.0,,2431020253.0,,,244756,17.0,22.107731781856216,2731.0,,,,8.26347835781121,,68.7,46.4,,2.8,98380,14.72,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,249.0,299.0,377.0,225.0,896.0,5415.0,257934.0,132254.0,67511.0,,39.390723096353284,,,,77554.0,,,,,,,,,,,,,,23.3,39.5,5.2,,,1374.0,14.0,1913.0,301.0,,,3793.0,859.0,767.0,,98.0,3.8,,19.0,,,,,,,,,,143809.0,54110.0,37.62629598981983,39.801270571403876,11.1,78629.0,3.1,5219.0,3331.0,,1.0,28.9,27.6,,,885.0,150.0,,55.18792537232466,25.265430920597144,,,,5.38
2023,26000,울산광역시,울산광역시,울산광역시,,,,,,,,,,,727.0,15.0,795.0,287.0,,,,,,,,,8.0,4.0,4.0,37.0,59.0,220.0,0.0,,9974.0,19.0,562.0,,63,423,6587,65.0,2533.0,358.0,4054.0,20,2.0,4.0,15776.0,14126.0,1094.0,225.0,63.0,,,,,,,,,,2362621635.0,,909061805.0,,1453559829.0,,,175709,15.9,21.050145410878212,1041.0,,,,8.073490217820744,,74.8,56.6,,3.4,74298,13.12,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,280.0,146.0,210.0,197.0,549.0,2699.0,141595.0,53271.0,50995.0,,30.90723355212178,,,,43817.0,,,,,,,,,,,,,,19.5,37.7,4.7,,,670.0,9.0,976.0,247.0,,,1838.0,525.0,427.0,,54.0,2.5,,7.0,,,,,,,,,,104826.0,36987.0,35.28418522122374,28.83769609252187,8.5,46809.0,2.7,3170.0,2561.0,,1.1,29.6,30.0,,,789.0,88.0,,39.72986881260115,23.30443604590053,,,,3.97
2023,29000,세종특별자치시,세종특별자치시,세종특별자치시,,,,,,,,,,,191.0,7.0,211.0,74.0,,,,,,,,,0.0,2.0,2.0,9.0,17.0,53.0,0.0,,2226.0,7.0,140.0,,22,94,1873,21.0,834.0,73.0,1039.0,13,1.0,1.0,2145.0,2008.0,93.0,39.0,3.0,,,,,,,,,,542138150.0,,114045678.0,,428092472.0,,,42560,11.0,18.070958646616543,833.0,,,,4.9161361253867195,,76.1,69.7,,2.0,22363,13.03,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,48.0,43.0,83.0,39.0,99.0,1075.0,51655.0,30224.0,12987.0,,33.01820459717215,,,,8607.0,,,,,,,,,,,,,,22.9,39.1,4.1,,,174.0,1.0,247.0,55.0,,,524.0,145.0,142.0,,11.0,2.1,,2.0,,,,,,,,,,22216.0,7691.0,34.619193374144764,29.911221483797668,8.3,13658.0,3.3,1128.0,2666.0,,0.8,34.2,33.3,,,661.0,10.0,,42.559423228568214,20.800499711704788,,,,2.23
2023,31000,경기도,경기도,경기도,,,,,,,,,,,8693.0,204.0,9757.0,2876.0,,,,,,,,,77.0,36.0,38.0,596.0,1055.0,5112.0,1.0,,149340.0,235.0,9539.0,,875,6917,128504,2188.0,87705.0,4729.0,40799.0,333,31.0,34.0,140056.0,124101.0,10880.0,2406.0,1059.0,,,,,,,,,,26244251303.0,,8536117386.0,,17708133918.0,,,2122718,15.6,19.1397067344791,1351.0,,,,7.38691322074231,,74.3,65.7,,2.6,1051999,14.87,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,1526.0,1943.0,2983.0,1879.0,7327.0,32981.0,1714629.0,739068.0,562938.0,,31.174936691185344,,,,474086.0,,,,,,,,,,,,,,22.4,41.5,5.8,,,9170.0,124.0,13499.0,2226.0,,,24515.0,6632.0,5162.0,,1088.0,2.7,,68.0,,,,,,,,,,1165829.0,406282.0,34.84919314925259,35.06360256193158,9.1,561631.0,2.5,39791.0,4229.0,,1.1,28.0,27.1,,,1186.0,985.0,,40.42176974181124,22.52860407320402,,,,3.48
2023,32000,강원도,강원도,강원도,,,,,,,,,,,1472.0,72.0,1687.0,601.0,,,,,,,,,35.0,25.0,19.0,137.0,258.0,597.0,0.0,,18956.0,75.0,1431.0,,87,973,17287,332.0,11890.0,641.0,5397.0,22,15.0,4.0,16534.0,13935.0,1583.0,423.0,205.0,,,,,,,,,,3058769372.0,,1008856863.0,,2049912509.0,,,366555,24.0,24.989701409065486,91.0,,,,13.115648401368823,,76.8,29.4,,2.8,102607,12.71,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,182.0,233.0,317.0,371.0,715.0,4378.0,271097.0,87596.0,90375.0,,38.816311335748345,,,,86667.0,,,,,,,,,,,,,,19.8,33.8,4.9,,,1420.0,43.0,2171.0,445.0,,,2776.0,749.0,573.0,,133.0,2.7,,4.0,,,,,,,,,,221439.0,91601.0,41.36624533167147,23.876216180334076,12.0,88508.0,2.7,5646.0,1047.0,,1.5,33.0,31.5,,,342.0,110.0,,48.316298670137954,30.73864583297904,,,,5.67
2023,33000,충청북도,충청북도,충청북도,,,,,,,,,,,1740.0,70.0,1945.0,749.0,,,,,,,,,17.0,26.0,17.0,121.0,144.0,764.0,1.0,,20543.0,44.0,1509.0,,114,1075,20308,315.0,11488.0,760.0,8820.0,35,8.0,6.0,20904.0,16984.0,2883.0,311.0,278.0,,,,,,,,,,3076103645.0,,949108363.0,,2126995282.0,,,332237,20.8,23.818840165303683,220.0,,,,10.987447082949776,,72.8,36.2,,2.3,111265,14.05,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,157.0,203.0,319.0,364.0,1015.0,6357.0,277373.0,109193.0,87020.0,,38.51167194969391,,,,81577.0,,,,,,,,,,,,,,20.9,33.5,5.3,,,1611.0,44.0,2337.0,511.0,,,2525.0,721.0,650.0,,131.0,2.4,,4.0,,,,,,,,,,196338.0,79135.0,40.30549358758875,25.403641071805833,9.4,79469.0,2.7,5411.0,1543.0,,1.5,33.4,31.3,,,560.0,128.0,,49.61311105961679,28.845707618157352,,,,5.12
2023,34000,충청남도,충청남도,충청남도,,,,,,,,,,,1834.0,114.0,2013.0,869.0,,,,,,,,,24.0,38.0,23.0,148.0,213.0,934.0,1.0,,31530.0,81.0,2104.0,,124,1481,24917,368.0,14031.0,1113.0,10886.0,33,8.0,7.0,27955.0,24229.0,2431.0,365.0,321.0,,,,,,,,,,3926179778.0,,1252081980.0,,2674097798.0,,,454534,21.3,23.226865317005988,267.0,,,,11.12909023635112,,72.6,37.9,,2.6,156668,14.42,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,241.0,246.0,457.0,353.0,1143.0,7752.0,354747.0,136243.0,110139.0,,37.39567861476169,,,,92992.0,,,,,,,,,,,,,,18.6,38.5,5.8,,,1657.0,72.0,2282.0,598.0,,,3274.0,1011.0,847.0,,158.0,2.4,,0.0,,,,,,,,,,267533.0,105574.0,39.46204767262356,24.717034751445798,9.7,106912.0,2.6,7229.0,1613.0,,1.3,33.9,31.2,,,499.0,198.0,,46.871086708224965,28.42524176127639,,,,4.37
2023,35000,전라북도,전라북도,전라북도,,,,,,,,,,,1645.0,102.0,1802.0,697.0,,,,,,,,,44.0,35.0,29.0,131.0,239.0,767.0,0.0,,28741.0,68.0,2094.0,,131,1514,24235,251.0,9599.0,1263.0,14636.0,51,10.0,8.0,38576.0,34657.0,2278.0,398.0,738.0,,,,,,,,,,4505549503.0,,1788422389.0,,2717127114.0,,,423128,24.1,25.06924618555142,219.0,,,,13.482253503225191,,71.1,27.9,,2.5,119936,12.31,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,203.0,310.0,460.0,437.0,1143.0,9716.0,296799.0,96066.0,92336.0,,37.72349146833593,,,,131557.0,,,,,,,,,,,,,,22.9,36.6,5.7,,,1465.0,62.0,2090.0,488.0,,,3700.0,965.0,934.0,,136.0,3.2,,14.0,,,,,,,,,,253198.0,106075.0,41.89409079060656,25.840659155850453,12.8,102573.0,2.9,7041.0,1376.0,,1.2,36.6,34.0,,,508.0,203.0,,47.7676507003595,27.981877964149888,,,,7.5
